用户名,计算,用户名,阅读,用户名,记忆1,用户名,记忆2,用户名,分类,用户名,听力,用户名,舒尔特,用户名,反向眼跳
62708929,0.692307692,62708939,0.8,62709091,0.9,62708940,1,62708925,0.666666667,62708912,0.733333333,62709068,0.972222222,62709673,0.94
62708930,0.833333333,62708940,0.6,62709092,0.7,62708941,1,62708926,0.666666667,62708913,0.733333333,62709070,0.955901857,62709674,0.94
62708931,0.727272727,62708941,1,62709093,0.5,62708942,1,62708928,0.333333333,62708914,0.8,62709071,1,62709676,0.92
62708932,0.833333333,62708942,0.6,62709094,0.6,62708943,0.8,62708929,0.833333333,62708915,0.8,62709072,0.990384615,62709677,0.94
62708933,0.909090909,62708943,0.8,62709095,0.5,62708944,0.6,62708930,0.833333333,62708916,0.666666667,62709073,1,62709678,0.5
62708935,0.882352941,62708944,0.8,62709096,0.9,62708945,1,62708931,0.666666667,62708917,0.8,62709074,1,62709679,0.94
62708937,0.625,62708945,0.8,62709097,0.8,62708947,0.8,62708932,0,62708918,0.866666667,62709075,1,62709680,0.98
62708938,0.785714286,62708947,1,62709098,0.7,62708949,1,62708933,0.333333333,62708919,0.6,62709076,1,62709681,0.88
62708939,0.75,62708949,0.8,62709099,0.8,62708950,0.2,62708935,0.666666667,62708920,0.533333333,62709077,1,62709682,0.94
62708940,0.65,62708952,0.4,62709102,0.5,62708952,1,62708937,0.666666667,62708922,0.533333333,62709078,1,62709685,0.96
62708941,1,62708957,0.8,62709103,1,62708957,1,62708938,0.333333333,62708923,0.8,62709079,1,62709686,0.98
62708942,0.916666667,62708959,0.8,62709104,0.6,62708959,0.4,62708939,0.333333333,62708924,0.733333333,62709081,0.990384615,62709687,0.96
62708943,0.692307692,62708960,0.8,62709105,0.8,62708960,0,62708940,0.666666667,62708925,0.866666667,62709082,1,62709689,0.98
62708944,0.75,62709057,1,62709106,0.7,62709057,1,62708941,0.333333333,62708926,1,62709084,1,62709690,0.98
62708945,0.928571429,62709058,0.8,62709107,0.8,62709058,1,62708942,0.333333333,62708928,0.733333333,62709085,0.990384615,62709691,0.84
62708947,0.909090909,62709060,0.6,62709108,0.9,62709060,1,62708943,0.833333333,62708929,0.866666667,62709086,1,62709692,0.84
62708949,0.818181818,62709062,0.8,62709109,1,62709062,0.8,62708944,0.5,62708930,0.6,62709087,1,62709693,1
62708952,1,62709064,1,62709111,0.6,62709064,1,62708945,0.833333333,62708931,0.6,62709088,0.981481481,62709694,0.98
62708957,1,62709065,0.6,62709112,1,62709065,1,62708947,0.5,62708932,0.8,62709089,1,62709695,0.96
62708959,0.6,62709068,0.8,62709113,0.5,62709068,0.4,62708949,0.666666667,62708933,0.733333333,62709090,1,62709698,0.96
62708960,0.923076923,62709070,0.8,62709115,0.5,62709070,0.8,62708950,0,62708935,0.8,62709091,1,62709699,0.98
62709057,0.928571429,62709071,1,62709117,0.9,62709071,1,62708952,0.833333333,62708937,0.333333333,62709092,0.958333333,62709700,0.9
62709058,1,62709072,0.8,62709118,0.9,62709072,1,62708957,0.833333333,62708938,0.533333333,62709093,1,62709702,0.92
62709060,0.833333333,62709073,0.6,62709119,1,62709073,1,62708959,0.666666667,62708939,0.733333333,62709094,0.990384615,62709705,0.96
62709062,0.916666667,62709074,0.8,62709121,0.7,62709074,0.8,62708960,0,62708940,0.8,62709095,0.990384615,62709706,0.98
62709064,0.846153846,62709075,0.6,62709123,0.7,62709075,1,62709057,0.5,62708941,0.666666667,62709096,1,62709707,0.98
62709065,0.692307692,62709076,1,62709124,1,62709076,0.6,62709058,0.5,62708942,0.866666667,62709097,0.981481481,62709708,0.96
62709068,0.692307692,62709077,0.8,62709125,1,62709077,1,62709060,0.666666667,62708943,0.466666667,62709098,1,62709709,1
62709070,0.875,62709078,1,62709126,0.6,62709078,0.8,62709062,0.666666667,62708944,0.666666667,62709099,1,62709714,0.96
62709071,0.909090909,62709079,1,62709127,0.6,62709079,0.6,62709064,1,62708945,0.6,62709102,1,62709715,0.98
62709072,0.727272727,62709081,0.8,62709130,1,62709081,0.8,62709065,0.5,62708947,0.466666667,62709103,1,62709718,0.54
62709073,0.818181818,62709082,1,62709131,0.8,62709082,0.8,62709068,0.666666667,62708949,0.666666667,62709104,0.931547619,62709719,0.98
62709074,0.909090909,62709083,0.8,62709133,0.4,62709083,0.8,62709070,0.5,62708950,0.266666667,62709105,1,62709720,0.98
62709075,0.625,62709084,0.8,62709134,0.7,62709084,0.8,62709071,0.5,62708952,0.6,62709106,0.619591694,62709721,0.96
62709076,1,62709085,1,62709135,0.5,62709085,0.8,62709072,0.5,62708957,0.8,62709107,1,62709722,0.98
62709077,0.642857143,62709086,0.8,62709136,0.9,62709086,0.8,62709073,0,62708959,0.8,62709108,1,62709726,0.86
62709078,0.846153846,62709087,0.4,62709137,0.5,62709087,0,62709074,0.666666667,62708960,0.4,62709109,0.990384615,62709727,1
62709079,0.769230769,62709088,1,62709138,0.5,62709088,0.8,62709075,0.666666667,62709057,0.6,62709111,0.990384615,62709728,0.98
62709081,0.727272727,62709089,1,62709140,1,62709089,1,62709076,0.166666667,62709058,0.466666667,62709112,0.990384615,62709729,0.96
62709082,0.75,62709090,0.8,62709141,0.9,62709090,1,62709077,0.5,62709060,0.8,62709113,0.946428571,62709730,0.94
62709083,0.75,62709091,0.8,62709142,1,62709091,1,62709078,0.333333333,62709062,0.666666667,62709115,1,62709926,0.92
62709084,0.833333333,62709092,1,62709143,0.6,62709092,0.6,62709079,0.666666667,62709064,0.8,62709117,1,62709927,0.8
62709085,0.8,62709093,1,62709144,1,62709093,0.8,62709081,0.5,62709065,0.866666667,62709118,1,62709929,0.98
62709086,0.8,62709094,0.8,62709145,1,62709094,0.4,62709082,0.666666667,62709068,0.733333333,62709119,0.961538462,62709930,0.98
62709087,0.846153846,62709095,0.2,62709146,0.7,62709095,0.8,62709083,0.333333333,62709070,0.733333333,62709121,1,62709931,0.52
62709088,0.615384615,62709096,0.8,62709147,0.7,62709096,1,62709084,0.166666667,62709071,0.6,62709124,0.990384615,62709932,0.96
62709089,1,62709097,0.8,62709148,0.4,62709097,0.4,62709085,0.5,62709072,0.666666667,62709125,1,62709933,0.98
62709090,0.916666667,62709098,1,62709149,1,62709098,0.8,62709086,0.666666667,62709073,0.666666667,62709126,0.990384615,62709934,0.88
62709091,0.6,62709099,0.2,62709150,0.9,62709099,1,62709087,0.833333333,62709074,0.866666667,62709127,1,,
62709092,0.75,62709102,0.8,62709152,0.4,62709102,1,62709088,0.5,62709075,0.933333333,62709130,0.971866097,,
62709093,0.727272727,62709103,0.8,62709153,0.7,62709103,1,62709089,0.333333333,62709076,0.866666667,62709131,0.980769231,,
62709094,0.571428571,62709104,1,62709154,0.7,62709104,0.8,62709090,0.666666667,62709077,0.8,62709132,0.990384615,,
62709095,0.888888889,62709105,0.8,62709155,1,62709105,1,62709091,0.666666667,62709078,0.533333333,62709133,0.990384615,,
62709096,0.769230769,62709106,0.4,62709156,0.8,62709106,1,62709092,0.166666667,62709079,0.933333333,62709134,1,,
62709097,0.75,62709107,0.8,62709158,0.7,62709107,0.6,62709093,0.833333333,62709081,0.6,62709135,1,,
62709098,0.733333333,62709108,0.8,62709159,1,62709108,1,62709094,0.666666667,62709082,0.733333333,62709136,0.990384615,,
62709099,0.769230769,62709109,1,62709160,0.7,62709109,1,62709095,0.833333333,62709083,0.466666667,62709137,1,,
62709102,0.692307692,62709111,0.6,62709161,1,62709111,0.8,62709096,0.666666667,62709084,0.666666667,62709138,0.983333333,,
62709103,0.8,62709112,1,62709163,0.7,62709112,0,62709097,0,62709085,0.8,62709140,1,,
62709104,0.75,62709113,0.6,62709164,1,62709113,0.8,62709098,0.5,62709086,0.733333333,62709141,1,,
62709105,0.846153846,62709115,0.8,62709165,1,62709115,0.2,62709099,0.666666667,62709087,0.6,62709142,1,,
62709106,0.642857143,62709117,0.8,62709166,0.6,62709117,0.4,62709102,0.666666667,62709088,0.733333333,62709144,1,,
62709107,0.666666667,62709118,0.8,62709167,0.9,62709118,1,62709103,0.666666667,62709089,0.866666667,62709145,0.980769231,,
62709108,1,62709119,0.2,62709169,0.6,62709119,1,62709104,0.833333333,62709090,0.8,62709147,1,,
62709109,1,62709121,0.8,62709170,0.7,62709121,0.8,62709105,0.833333333,62709091,0.466666667,62709148,0.990384615,,
62709111,0.75,62709123,0.6,62709171,0.5,62709123,0.6,62709106,0,62709092,0.6,62709150,1,,
62709112,0.615384615,62709124,1,62709174,0.7,62709124,0.8,62709107,0,62709093,0.8,62709152,1,,
62709113,0.9,62709125,0.6,62709175,0.8,62709125,1,62709108,0.333333333,62709094,0.733333333,62709153,1,,
62709115,0.75,62709126,0.4,62709176,0.7,62709126,1,62709109,0.333333333,62709095,0.666666667,62709154,1,,
62709117,0.705882353,62709127,1,62709177,0.7,62709127,0.6,62709111,0.5,62709096,0.8,62709155,1,,
62709118,1,62709130,0.2,62709180,0.9,62709130,0.4,62709112,0.833333333,62709097,0.666666667,62709156,0.769596865,,
62709119,0.833333333,62709131,0.6,62709181,1,62709131,1,62709113,0.666666667,62709098,0.733333333,62709158,1,,
62709121,0.6,62709132,0.2,62709182,0.9,62709132,0.4,62709115,0.5,62709099,0.8,62709159,0.981481481,,
62709123,0.916666667,62709133,0.6,62709183,0.9,62709133,0.8,62709117,0.833333333,62709102,0.733333333,62709160,0.923611111,,
62709124,0.923076923,62709134,1,62709464,0.9,62709134,0.6,62709118,0.666666667,62709103,0.866666667,62709161,0.953983516,,
62709125,0.785714286,62709135,0.4,62709465,0.4,62709135,1,62709119,0.5,62709104,0.6,62709163,1,,
62709126,0.769230769,62709136,0.6,62709467,0.9,62709136,0.6,62709121,0.833333333,62709105,0.666666667,62709164,0.990384615,,
62709127,0.642857143,62709137,0.6,62709468,1,62709137,0.4,62709123,0.666666667,62709106,0.533333333,62709165,1,,
62709130,0.642857143,62709138,0.8,62709470,0.9,62709138,0.8,62709124,0.5,62709107,0.8,62709166,1,,
62709131,0.833333333,62709140,1,62709471,1,62709140,0.4,62709125,0.5,62709108,1,62709167,1,,
62709132,0.647058824,62709141,0.8,62709472,0.6,62709141,1,62709126,0.166666667,62709109,0.866666667,62709169,0.990384615,,
62709133,1,62709142,0.8,62709473,0.8,62709142,1,62709127,0.333333333,62709111,0.733333333,62709170,1,,
62709134,0.8,62709143,0.8,62709474,0.9,62709143,1,62709130,1,62709112,0.666666667,62709171,1,,
62709135,0.933333333,62709144,1,62709475,0.5,62709144,0.8,62709131,0.5,62709113,0.666666667,62709174,1,,
62709136,0.647058824,62709145,1,62709673,1,62709145,0.4,62709132,0.666666667,62709115,0.666666667,62709175,0.980769231,,
62709137,0.666666667,62709146,1,62709674,0.9,62709146,1,62709133,0.166666667,62709117,0.8,62709176,1,,
62709138,0.909090909,62709147,1,62709675,0.7,62709147,1,62709134,0.5,62709118,0.466666667,62709177,1,,
62709140,0.611111111,62709148,0.8,62709676,0.8,62709148,1,62709135,0.166666667,62709119,0.666666667,62709178,1,,
62709141,0.625,62709149,1,62709677,1,62709149,1,62709136,0.833333333,62709121,0.8,62709180,0.989583333,,
62709142,0.846153846,62709150,0.6,62709678,0.7,62709150,0.8,62709137,0.833333333,62709123,0.666666667,62709181,0.980769231,,
62709143,0.692307692,62709152,0.6,62709679,0.6,62709152,0.4,62709138,0.666666667,62709124,0.866666667,62709182,0.990384615,,
62709144,0.8,62709153,0.2,62709680,0.9,62709153,0.8,62709140,0.5,62709125,0.666666667,62709183,1,,
62709145,0.75,62709154,0.6,62709681,0.9,62709154,1,62709141,0.666666667,62709126,0.933333333,62709464,1,,
62709146,0.928571429,62709155,0.6,62709682,1,62709155,1,62709142,0.666666667,62709127,0.8,62709465,1,,
62709147,0.5625,62709156,0.6,62709685,0.9,62709156,0.4,62709143,0.666666667,62709130,0.6,62709467,1,,
62709148,0.785714286,62709158,0.6,62709686,0.8,62709158,1,62709144,0.666666667,62709131,0.733333333,62709468,0.990384615,,
62709149,0.571428571,62709159,0.6,62709687,0.6,62709159,1,62709145,0.666666667,62709132,0.733333333,62709470,1,,
62709150,0.833333333,62709160,0.8,62709688,0.9,62709160,1,62709146,0.666666667,62709133,0.6,62709471,0.990384615,,
62709152,0.833333333,62709161,1,62709689,1,62709161,1,62709147,0.5,62709134,0.733333333,62709472,0.971866097,,
62709153,0.5625,62709163,1,62709690,1,62709163,1,62709148,0.333333333,62709135,0.4,62709473,0.981481481,,
62709154,0.785714286,62709164,0.8,62709691,0.8,62709164,0.6,62709149,1,62709136,0.8,62709474,0.973214286,,
62709155,0.866666667,62709165,1,62709693,0.9,62709165,0.6,62709150,0.333333333,62709137,1,62709475,1,,
62709156,1,62709166,0.4,62709694,0.9,62709166,1,62709152,0.666666667,62709138,0.866666667,62709673,1,,
62709158,0.923076923,62709167,0.6,62709695,1,62709167,0.8,62709153,0,62709140,0.466666667,62709674,1,,
62709159,0.857142857,62709169,0.4,62709698,0.7,62709169,0,62709154,1,62709141,0.866666667,62709675,1,,
62709160,0.916666667,62709170,1,62709699,0.9,62709170,1,62709155,0,62709142,0.866666667,62709676,0.990384615,,
62709161,1,62709171,0.2,62709700,1,62709171,0.8,62709156,0.166666667,62709143,0.666666667,62709677,0.990384615,,
62709163,0.6875,62709174,1,62709702,1,62709174,0.4,62709158,0.5,62709144,0.733333333,62709678,0.990384615,,
62709164,0.647058824,62709175,0.8,62709703,0.9,62709175,1,62709159,0.666666667,62709145,0.666666667,62709679,0.948717949,,
62709165,1,62709176,0.8,62709704,0.7,62709177,0.6,62709160,0.833333333,62709146,1,62709680,1,,
62709166,0.916666667,62709177,0.4,62709705,0.8,62709178,1,62709161,0.5,62709147,0.8,62709681,0.980769231,,
62709167,0.6,62709178,1,62709706,0.9,62709180,0.6,62709163,0.5,62709148,0.8,62709682,0.955901857,,
62709169,0.769230769,62709180,0.8,62709707,0.7,62709181,1,62709164,0.5,62709149,0.866666667,62709685,1,,
62709170,0.833333333,62709181,0.8,62709708,0.7,62709182,0.6,62709165,0.666666667,62709150,0.733333333,62709686,0.990384615,,
62709171,0.666666667,62709182,0.8,62709709,0.7,62709183,1,62709166,1,62709152,0.733333333,62709687,1,,
62709174,0.714285714,62709183,0.6,62709711,0.4,62709464,1,62709167,0.5,62709153,0.733333333,62709688,1,,
62709175,0.727272727,62709464,0.8,62709714,1,62709465,0.6,62709169,0.833333333,62709154,0.8,62709689,0.948717949,,
62709176,1,62709465,1,62709715,0.8,62709467,0.4,62709170,0.333333333,62709155,0.733333333,62709690,1,,
62709177,1,62709467,1,62709718,0.6,62709468,1,62709171,0.833333333,62709156,0.533333333,62709691,0.952991453,,
62709178,0.857142857,62709468,0.8,62709719,0.9,62709470,0.6,62709174,0.5,62709158,0.733333333,62709692,0.990384615,,
62709180,0.714285714,62709470,0.4,62709720,1,62709471,1,62709175,0.166666667,62709159,0.466666667,62709693,0.990384615,,
62709181,1,62709471,1,62709721,0.7,62709472,0.6,62709177,0.833333333,62709160,1,62709694,0.973214286,,
62709182,0.642857143,62709472,0.8,62709722,0.7,62709473,1,62709178,0.5,62709161,0.866666667,62709695,0.955901857,,
62709183,1,62709473,0.4,62709726,0.7,62709474,0.4,62709180,0.833333333,62709163,0.733333333,62709698,0.990384615,,
62709464,0.692307692,62709474,0.8,62709727,0.7,62709475,1,62709181,0.166666667,62709164,0.6,62709699,1,,
62709465,0.9,62709475,1,62709728,1,62709673,0.8,62709182,0.833333333,62709165,0.533333333,62709700,0.952635328,,
62709467,0.818181818,62709673,0.8,62709729,0.8,62709674,0.6,62709183,0.666666667,62709166,0.8,62709702,0.957526617,,
62709468,0.7,62709674,1,62709730,0.6,62709675,0.6,62709464,0.833333333,62709167,0.6,62709703,0.944444444,,
62709470,0.818181818,62709675,1,62709926,1,62709676,0.6,62709465,0.666666667,62709169,0.533333333,62709704,1,,
62709471,0.9,62709676,0.4,62709927,0.9,62709677,0.6,62709467,0.666666667,62709170,0.666666667,62709705,1,,
62709472,0.6875,62709677,1,62709929,0.8,62709678,0.2,62709468,0.833333333,62709171,0.733333333,62709706,1,,
62709473,1,62709678,0.8,62709930,0.8,62709679,1,62709470,0.166666667,62709174,0.8,62709707,0.980769231,,
62709474,0.5625,62709679,1,62709931,0.9,62709680,1,62709471,0.666666667,62709175,0.666666667,62709708,0.990384615,,
62709475,1,62709680,1,62709932,0.9,62709681,1,62709472,1,62709176,0.766666667,62709709,1,,
62709673,0.692307692,62709681,0.6,62709933,1,62709682,0.8,62709473,0.833333333,62709177,0.8,62709711,1,,
62709674,0.666666667,62709682,1,62709934,0.6,62709685,1,62709474,0.666666667,62709178,0.6,62709714,0.990384615,,
62709675,0.727272727,62709685,0.8,,,62709686,0.6,62709475,0.666666667,62709180,0.933333333,62709715,1,,
62709676,0.9,62709686,1,,,62709687,1,62709673,0.666666667,62709181,0.733333333,62709718,1,,
62709677,0.571428571,62709687,0.6,,,62709688,0.8,62709674,0.5,62709182,0.866666667,62709719,1,,
62709678,0.727272727,62709688,0.6,,,62709689,0.8,62709675,0.666666667,62709183,0.8,62709720,1,,
62709679,0.75,62709689,0.6,,,62709690,1,62709676,0.833333333,62709464,0.866666667,62709721,1,,
62709680,1,62709690,1,,,62709691,0.6,62709677,0.666666667,62709465,0.666666667,62709726,1,,
62709681,0.928571429,62709691,1,,,62709692,1,62709678,0.333333333,62709467,0.8,62709727,0.990384615,,
62709682,0.8,62709692,0.6,,,62709693,1,62709679,0.833333333,62709468,0.6,62709728,0.990384615,,
62709685,0.928571429,62709693,0.4,,,62709694,1,62709680,0.5,62709470,0.666666667,62709729,1,,
62709686,0.928571429,62709694,1,,,62709695,1,62709681,0.333333333,62709471,0.733333333,62709730,0.912515964,,
62709687,1,62709695,1,,,62709698,0.8,62709682,0.5,62709472,0.8,62709926,1,,
62709688,1,62709698,0.6,,,62709699,0.2,62709685,0.666666667,62709473,0.8,62709927,1,,
62709689,0.75,62709699,0.6,,,62709700,0.6,62709686,0.333333333,62709474,0.666666667,62709929,0.965517241,,
62709690,0.888888889,62709700,1,,,62709703,0.6,62709687,0.166666667,62709475,0.733333333,62709930,1,,
62709691,0.8,62709702,0.8,,,62709704,0.6,62709688,0.5,62709673,0.666666667,62709931,1,,
62709692,0.6,62709703,0.8,,,62709705,1,62709689,0.333333333,62709674,1,62709932,0.990384615,,
62709693,1,62709704,0.6,,,62709706,0.8,62709690,1,62709675,0.466666667,62709933,0.963598901,,
62709694,0.818181818,62709705,0.8,,,62709707,1,62709691,0.833333333,62709676,0.8,62709934,1,,
62709695,0.909090909,62709706,1,,,62709708,1,62709692,0.5,62709677,0.533333333,,,,
62709698,0.916666667,62709707,1,,,62709709,1,62709693,0.333333333,62709678,0.6,,,,
62709699,0.923076923,62709708,0.8,,,62709711,1,62709694,0.666666667,62709679,0.666666667,,,,
62709700,0.666666667,62709709,0.8,,,62709714,0.8,62709695,0.5,62709680,0.533333333,,,,
62709702,0.75,62709711,0.2,,,62709715,1,62709698,0.5,62709681,0.8,,,,
62709703,0.55,62709714,0.6,,,62709718,1,62709699,0.666666667,62709682,0.6,,,,
62709704,0.727272727,62709715,1,,,62709719,1,62709700,0.666666667,62709685,0.866666667,,,,
62709705,1,62709718,0.4,,,62709720,1,62709702,1,62709686,0.666666667,,,,
62709706,0.888888889,62709719,1,,,62709721,0.8,62709703,0.833333333,62709687,0.533333333,,,,
62709707,0.916666667,62709720,0.8,,,62709722,0.6,62709704,0.333333333,62709688,0.466666667,,,,
62709708,0.733333333,62709721,0.4,,,62709726,0.8,62709705,0.666666667,62709689,0.733333333,,,,
62709709,0.769230769,62709722,1,,,62709727,1,62709706,0.5,62709690,0.6,,,,
62709711,0.857142857,62709726,0.6,,,62709728,0.8,62709707,0.833333333,62709691,0.666666667,,,,
62709714,0.846153846,62709727,0.8,,,62709729,0.4,62709708,0.666666667,62709692,0.666666667,,,,
62709715,0.923076923,62709728,0.8,,,62709730,0.8,62709709,0.666666667,62709693,0.733333333,,,,
62709718,0.7,62709729,0.8,,,62709926,0.4,62709711,0.5,62709694,0.733333333,,,,
62709719,1,62709730,0.6,,,62709927,1,62709714,0.5,62709695,0.8,,,,
62709720,0.875,62709926,0.8,,,62709929,1,62709715,0.166666667,62709698,0.733333333,,,,
62709721,0.8,62709927,0.8,,,62709930,0.6,62709718,0.5,62709699,0.666666667,,,,
62709722,0.75,62709929,0.8,,,62709931,1,62709719,0.5,62709700,0.933333333,,,,
62709726,0.571428571,62709930,0.6,,,62709932,1,62709720,0.5,62709702,0.8,,,,
